"event_id","disaster_type","location","severity_level","estimated_damage","affected_population"
7134,"Landslide","USA",8,11818513.48,47691
7135,"Volcanic Eruption","Japan",8,3775547.95,29433
7140,"Drought","Italy",8,10229170.49,34703
7145,"Hurricane","Chile",8,10614427.0,43601
7163,"Volcanic Eruption","Turkey",8,5066884.42,43942
7166,"Earthquake","Philippines",8,7047665.81,33090
7192,"Hurricane","Turkey",8,8762974.94,41291
7199,"Drought","Indonesia",8,4758193.84,29394
7204,"Volcanic Eruption","India",8,2691707.36,37818
7218,"Wildfire","Indonesia",8,3329052.25,42260
7248,"Hurricane","Philippines",8,2788999.9,31925
7250,"Landslide","Chile",8,6536315.36,39457
7270,"Drought","India",8,12381520.41,46857
7284,"Drought","Italy",8,6452727.58,48314
7291,"Landslide","Chile",8,2129292.96,26282
7294,"Volcanic Eruption","Italy",8,5111429.61,49404
7303,"Volcanic Eruption","India",8,2525564.97,39047
7323,"Volcanic Eruption","Chile",8,5814068.74,41829
7328,"Drought","Philippines",8,2563497.84,45611
7336,"Landslide","Chile",8,10354709.08,36717
7339,"Wildfire","Italy",8,7246640.11,52699
7344,"Volcanic Eruption","Chile",8,3841833.57,37664
7352,"Wildfire","Philippines",8,11080992.65,41056
7356,"Drought","Italy",8,2511582.63,34694
7357,"Earthquake","Indonesia",8,15972409.9,56176
7364,"Landslide","USA",8,5449236.19,32367
7395,"Hurricane","USA",8,6611134.98,25210
7406,"Flood","Italy",8,2511523.05,40214
7410,"Landslide","Japan",8,15262611.07,70278
7416,"Hurricane","Turkey",8,13612481.69,47008
7429,"Wildfire","Italy",8,8267705.77,47267
7435,"Drought","India",8,9313695.66,41718
7444,"Volcanic Eruption","Turkey",8,7633216.67,51532
7450,"Drought","Turkey",8,5249220.36,47856
7461,"Landslide","Philippines",8,10293691.93,54965
7467,"Landslide","Turkey",8,10402690.48,35748
7471,"Landslide","India",8,1920491.93,31177
7473,"Wildfire","Italy",8,6143630.15,28690
7480,"Flood","Indonesia",8,4746857.01,34075
7491,"Earthquake","Chile",8,7074802.45,38228
7495,"Landslide","Indonesia",8,5464963.2,41501
7514,"Hurricane","Japan",8,6522579.57,43814
7515,"Hurricane","Italy",8,3262956.48,12863
7517,"Drought","Indonesia",8,11599601.52,47726
7521,"Volcanic Eruption","Italy",8,5199407.0,62037
7541,"Volcanic Eruption","Turkey",8,9997672.37,41060
7598,"Drought","Japan",8,5132013.47,33056
7634,"Hurricane","Turkey",8,8502447.04,59686
7642,"Earthquake","India",8,6601714.69,49814
7643,"Wildfire","Turkey",8,4245211.94,40387
7649,"Volcanic Eruption","Japan",8,3590252.01,28327
7650,"Hurricane","Indonesia",8,8090878.86,38495
7652,"Landslide","Chile",8,7216823.69,37443
7685,"Drought","Italy",8,7444676.88,43180
7687,"Drought","Indonesia",8,10787442.84,43781
7695,"Landslide","Italy",8,8508609.93,42222
7709,"Earthquake","Japan",8,8378344.93,44693
7714,"Drought","Japan",8,3068740.14,38717
7720,"Flood","Philippines",8,4461798.14,37224
7721,"Volcanic Eruption","Philippines",8,9725396.38,48104
7722,"Wildfire","Chile",8,4596144.54,43940
7754,"Volcanic Eruption","India",8,13359287.8,45770
7767,"Drought","Indonesia",8,9112137.97,39857
7778,"Flood","Chile",8,11430072.24,49775
7779,"Drought","Turkey",8,11633102.28,42634
7789,"Wildfire","Chile",8,9536407.19,34354
7795,"Landslide","Chile",8,4463369.16,40642
7803,"Earthquake","Turkey",8,3496787.83,41596
7808,"Hurricane","Italy",8,6517414.3,29962
7842,"Hurricane","Italy",8,9443428.81,46470
7858,"Flood","Turkey",8,8222709.89,42386
7867,"Earthquake","Philippines",8,6405138.15,38312
7877,"Drought","Philippines",8,10977485.63,38467
7886,"Landslide","Italy",8,2360989.22,41191
7900,"Earthquake","USA",8,6114194.36,48303
7909,"Wildfire","India",8,3269419.62,35434
7910,"Drought","Turkey",8,12002400.11,45482
7921,"Hurricane","Italy",8,6800671.32,41400
7929,"Drought","Chile",8,2665987.19,45114
7934,"Drought","India",8,7863587.73,38747
7944,"Hurricane","India",8,3012340.0,41079
7956,"Volcanic Eruption","Chile",8,5142102.41,57503
7966,"Landslide","USA",8,3851360.58,26045
7985,"Drought","Philippines",8,4023993.56,31796
8010,"Wildfire","Japan",8,2297202.89,42590
8011,"Wildfire","Italy",8,2451395.61,25281
8015,"Volcanic Eruption","Japan",8,10886736.49,37993
8032,"Hurricane","Philippines",8,12706386.87,60180
8049,"Flood","USA",8,13427928.43,49901
8050,"Flood","Philippines",8,9320125.23,45439
8065,"Volcanic Eruption","Chile",8,11915094.36,40312
8077,"Flood","Chile",8,7606079.66,47441
8079,"Wildfire","India",8,6938053.41,47692
8085,"Drought","Philippines",8,6096386.13,34230
8089,"Hurricane","Indonesia",8,6401706.52,43198
8100,"Earthquake","India",8,12667084.2,50594
8110,"Wildfire","Turkey",8,11719189.58,39367
8114,"Wildfire","Japan",8,13926494.99,47148
8116,"Earthquake","Japan",8,2826337.83,32769
8118,"Earthquake","Chile",8,5981847.35,41618
8119,"Flood","USA",8,6273857.22,36095
8127,"Volcanic Eruption","Indonesia",8,15329584.44,64124
8134,"Hurricane","Philippines",8,7165239.83,36821
8153,"Volcanic Eruption","Indonesia",8,2273489.43,38954
8161,"Flood","Japan",8,11828101.75,45017
8190,"Hurricane","Japan",8,5502209.54,40132
8195,"Volcanic Eruption","Italy",8,13180384.16,48379
8218,"Drought","Turkey",8,6918064.81,34651
8227,"Volcanic Eruption","Italy",8,1356803.36,24327
8254,"Landslide","Japan",8,3812284.73,31152
8269,"Landslide","Japan",8,9116320.97,42372
8290,"Flood","Turkey",8,2932969.65,38659
8309,"Earthquake","Italy",8,1893347.6,26096
8325,"Volcanic Eruption","Chile",8,14527106.99,51964
8335,"Hurricane","Philippines",8,12828163.14,51574
8341,"Volcanic Eruption","USA",8,3238470.8,39220
8357,"Flood","Turkey",8,6079048.8,54621
8362,"Wildfire","Indonesia",8,4307803.69,30785
8378,"Earthquake","Chile",8,4031464.76,36493
8380,"Flood","India",8,5200120.17,52694
8385,"Landslide","Japan",8,10619535.28,47856
8394,"Earthquake","USA",8,6303306.06,39338
8422,"Volcanic Eruption","Turkey",8,10020371.29,44888
8437,"Landslide","Turkey",8,3612502.05,34538
8467,"Hurricane","Turkey",8,3308183.3,37733
8469,"Hurricane","India",8,9495524.67,33579
8475,"Drought","Indonesia",8,5057903.47,34546
8477,"Volcanic Eruption","USA",8,6299129.92,47270
8480,"Landslide","Turkey",8,6431135.95,35357
8483,"Wildfire","Italy",8,10416084.24,41864
8485,"Flood","Italy",8,5757364.28,32816
8492,"Hurricane","Philippines",8,4119200.91,22405
8515,"Volcanic Eruption","Italy",8,3102337.24,35283
8527,"Wildfire","Japan",8,6419628.86,44215
8540,"Wildfire","USA",8,13371820.85,45418
8545,"Drought","Japan",8,10679491.52,39283
8556,"Earthquake","Chile",8,7051090.85,36085
8568,"Landslide","Chile",8,11112598.12,38740
8573,"Landslide","Japan",8,2547634.9,23648
8580,"Wildfire","Philippines",8,9705369.15,40771
8592,"Flood","Turkey",8,7823394.74,41072
8602,"Landslide","Chile",8,11163963.74,43035
8608,"Hurricane","Indonesia",8,7877348.14,44336
8613,"Hurricane","Italy",8,3311031.28,38660
8618,"Volcanic Eruption","Chile",8,10821260.96,40378
8620,"Volcanic Eruption","Indonesia",8,1690915.17,31311
8621,"Flood","Japan",8,9579572.51,35598
8646,"Hurricane","Chile",8,4442607.05,42594
8662,"Earthquake","Chile",8,3493319.2,26001
8680,"Earthquake","USA",8,2433827.53,30995
8699,"Drought","Philippines",8,9867671.33,39387
8708,"Drought","Japan",8,6196321.22,45961
8719,"Hurricane","Indonesia",8,8953386.76,39299
8728,"Landslide","Indonesia",8,7429056.16,46852
8729,"Earthquake","India",8,5739705.21,40993
8734,"Landslide","Chile",8,5658278.16,38179
8746,"Hurricane","USA",8,5935181.54,52038
8765,"Earthquake","Italy",8,7410367.24,29612
8767,"Earthquake","USA",8,10172172.28,44463
8777,"Wildfire","Turkey",8,7528179.5,43168
8780,"Hurricane","Chile",8,6531375.79,49283
8789,"Earthquake","Turkey",8,5503362.6,43843
8801,"Wildfire","Italy",8,3655121.91,37780
8802,"Flood","Italy",8,5488745.32,41495
8804,"Flood","Turkey",8,2894981.95,29412
8810,"Landslide","Chile",8,6203258.81,47451
8812,"Volcanic Eruption","USA",8,10911039.35,49088
8821,"Wildfire","Chile",8,9178442.96,32163
8827,"Volcanic Eruption","Italy",8,4310747.23,47014
8834,"Flood","Japan",8,3812729.55,52373
8844,"Flood","USA",8,10053475.52,38410
8853,"Landslide","Philippines",8,2025136.73,26327
8862,"Volcanic Eruption","Turkey",8,6798796.63,45751
8880,"Wildfire","India",8,4763129.08,36535
8898,"Hurricane","Turkey",8,6115422.9,53351
8900,"Hurricane","Italy",8,8844356.21,40270
8902,"Hurricane","Turkey",8,7984250.49,39184
8905,"Landslide","USA",8,12995937.83,48494
8906,"Landslide","Turkey",8,12595117.87,42420
8930,"Flood","India",8,5541040.45,43518
8934,"Earthquake","India",8,11063528.24,38612
8946,"Earthquake","Indonesia",8,3566304.16,43009
8953,"Drought","Turkey",8,10786349.4,46559
8963,"Volcanic Eruption","India",8,2468106.62,42043
8964,"Flood","Italy",8,5102399.58,29366
8967,"Drought","Indonesia",8,11375189.93,49461
8968,"Drought","USA",8,9216000.54,47337
8976,"Volcanic Eruption","USA",8,10667619.53,35694
8979,"Landslide","Indonesia",8,5045481.69,33045
8990,"Earthquake","Japan",8,3358641.62,21539
9015,"Hurricane","USA",8,7395440.22,44657
9016,"Volcanic Eruption","USA",8,7550650.23,34989
9022,"Wildfire","Indonesia",8,12338012.9,41944
9027,"Hurricane","USA",8,10625393.52,43241
9043,"Hurricane","Japan",8,2960675.03,35701
9044,"Hurricane","Japan",8,4410002.49,36175
9045,"Flood","Indonesia",8,3481085.84,20839
9048,"Flood","Indonesia",8,11261781.62,42626
9053,"Drought","Turkey",8,8645858.09,31038
9063,"Wildfire","Philippines",8,10258258.8,43446
9066,"Earthquake","Chile",8,3431105.96,29716
9067,"Drought","Turkey",8,6115612.89,35458
9088,"Hurricane","Japan",8,3597134.29,35873
9093,"Earthquake","Chile",8,2285879.57,30116
9097,"Earthquake","USA",8,7934989.13,47547
9129,"Earthquake","USA",8,10508471.42,38267
9153,"Drought","Chile",8,2848867.6,33461
9156,"Volcanic Eruption","Indonesia",8,10291417.07,34981
9180,"Earthquake","Chile",8,6589632.55,54517
9195,"Drought","USA",8,10558940.19,51157
9200,"Volcanic Eruption","Indonesia",8,6159635.04,41918
9204,"Flood","Turkey",8,5033066.11,37562
9222,"Hurricane","India",8,7588428.29,45908
9223,"Wildfire","Chile",8,2514464.25,29362
9225,"Volcanic Eruption","Japan",8,6908633.8,45133
9230,"Flood","Indonesia",8,3571743.31,40846
9237,"Wildfire","Italy",8,4007633.26,54856
9242,"Landslide","Chile",8,11867932.4,46401
9246,"Hurricane","India",8,4602472.21,24920
9250,"Hurricane","India",8,6112314.81,27941
9263,"Flood","Philippines",8,8904101.16,48271
9267,"Hurricane","India",8,5382339.76,42007
9278,"Wildfire","Japan",8,2702443.53,31553
9280,"Earthquake","India",8,9692268.59,40564
9282,"Wildfire","Italy",8,2692878.11,32233
9286,"Volcanic Eruption","Philippines",8,8313181.62,46516
9295,"Landslide","Turkey",8,6698459.31,35633
9297,"Wildfire","Turkey",8,2723124.99,39839
9304,"Hurricane","Japan",8,2314071.83,43916
9306,"Landslide","Indonesia",8,4990190.8,30869
9309,"Drought","Chile",8,11617776.69,47107
9340,"Landslide","India",8,6257953.83,31212
9341,"Landslide","Chile",8,2492083.51,40072
9364,"Hurricane","Italy",8,6169621.59,47148
9390,"Hurricane","Turkey",8,8543190.68,32528
9417,"Drought","India",8,11267856.86,43666
9420,"Landslide","India",8,7845362.0,43603
9424,"Wildfire","Philippines",8,7048711.64,30946
9430,"Earthquake","Japan",8,4406164.66,37454
9433,"Earthquake","USA",8,7030288.39,36848
9445,"Volcanic Eruption","Japan",8,7367460.18,38840
9452,"Volcanic Eruption","Turkey",8,3601613.51,50529
9473,"Wildfire","Italy",8,2923965.76,36280
9479,"Landslide","India",8,4997661.67,41370
9484,"Drought","Italy",8,3239414.9,43096
9498,"Flood","Indonesia",8,6201199.19,33342
9539,"Earthquake","Japan",8,8206453.15,37477
9554,"Drought","Italy",8,2617959.82,31999
9555,"Drought","Indonesia",8,6305260.05,42389
9560,"Volcanic Eruption","Chile",8,7477151.19,30549
9568,"Wildfire","India",8,4081051.74,51794
9569,"Hurricane","Italy",8,9144857.69,41398
9573,"Earthquake","Philippines",8,3685506.59,37764
9592,"Volcanic Eruption","Turkey",8,5482146.99,36282
9593,"Earthquake","Philippines",8,8944021.76,39109
9597,"Landslide","Turkey",8,11925215.21,44040
9600,"Landslide","India",8,9832408.97,44751
9614,"Hurricane","India",8,5567655.52,38921
9617,"Volcanic Eruption","USA",8,3598909.2,36494
9628,"Earthquake","Turkey",8,10977447.2,54907
9629,"Volcanic Eruption","Turkey",8,7494925.39,39251
9635,"Volcanic Eruption","Indonesia",8,11825334.64,40577
9650,"Drought","Indonesia",8,3006151.63,40018
9666,"Flood","Indonesia",8,7830183.45,32194
9675,"Hurricane","Indonesia",8,13068889.3,49990
9688,"Volcanic Eruption","Philippines",8,12183318.68,47048
9692,"Wildfire","Chile",8,3974136.92,39438
9693,"Wildfire","Indonesia",8,3157026.22,48115
9695,"Flood","USA",8,4057928.09,30653
9711,"Wildfire","Indonesia",8,8799442.75,44610
9712,"Wildfire","Indonesia",8,6298010.79,41579
9719,"Hurricane","USA",8,7338689.54,28005
9745,"Earthquake","Indonesia",8,13124791.28,58547
9747,"Flood","India",8,10950686.51,40439
9757,"Landslide","Indonesia",8,3301784.17,35369
9759,"Flood","USA",8,9147558.84,42688
9761,"Drought","India",8,2405406.18,28157
9778,"Wildfire","Italy",8,5510021.85,31830
9798,"Earthquake","USA",8,2574223.22,37458
9812,"Earthquake","Indonesia",8,9801865.7,47130
9821,"Flood","India",8,7620587.33,39168
9832,"Flood","India",8,3854029.04,29794
9835,"Volcanic Eruption","Italy",8,6487492.07,42720
9856,"Landslide","Indonesia",8,4767166.84,30968
9861,"Wildfire","Italy",8,3008855.58,42093
9872,"Landslide","USA",8,8766192.62,52515
9878,"Wildfire","Japan",8,2040382.29,27845
9912,"Flood","Philippines",8,6588608.66,37338
9922,"Hurricane","Turkey",8,8541819.63,44878
9926,"Volcanic Eruption","India",8,8497313.05,28602
9932,"Hurricane","USA",8,4628852.92,38374
9949,"Volcanic Eruption","India",8,12338652.27,46270
9953,"Flood","Japan",8,11331582.11,44916
9954,"Wildfire","Indonesia",8,5926714.16,35757
9958,"Hurricane","Chile",8,2426376.94,43581
9972,"Wildfire","USA",8,4500327.59,32183
9974,"Wildfire","India",8,4190364.44,32942
9978,"Earthquake","Philippines",8,9714239.28,35954
9984,"Volcanic Eruption","Turkey",8,3052719.04,42656
9989,"Landslide","Italy",8,10549385.61,46228
10001,"Earthquake","Japan",8,8152402.01,50603
10013,"Landslide","Japan",8,5937415.32,20153
10029,"Earthquake","Turkey",8,11833103.66,44481
10034,"Drought","Turkey",8,1451497.48,20499
10035,"Wildfire","USA",8,12167158.08,46131
10036,"Hurricane","India",8,8617706.35,32973
10042,"Volcanic Eruption","Chile",8,4846299.04,37818
10043,"Earthquake","Turkey",8,2284625.69,43415
10044,"Wildfire","Turkey",8,5956269.45,41909
10053,"Landslide","India",8,8902715.36,39299
10090,"Wildfire","Chile",8,3544440.65,30710
10093,"Flood","Japan",8,2110468.16,40016
10099,"Wildfire","India",8,8224780.23,31458
10106,"Wildfire","USA",8,4965851.19,44329
10108,"Landslide","USA",8,5084464.35,45416
10110,"Wildfire","Philippines",8,6601605.98,27708
10119,"Wildfire","Philippines",8,9187494.77,33633
10121,"Wildfire","India",8,7321632.0,36890
10133,"Drought","USA",8,2925606.56,48661
10144,"Drought","Italy",8,11950770.47,48075
10167,"Hurricane","Turkey",8,6638774.25,48072
10169,"Landslide","India",8,4214503.45,31905
10177,"Earthquake","Turkey",8,5380253.58,26280
10179,"Hurricane","Japan",8,4413953.59,31614
10186,"Earthquake","India",8,12061008.61,45486
10191,"Earthquake","Chile",8,8511451.2,44166
10192,"Wildfire","India",8,3493625.52,30005
10195,"Landslide","USA",8,7048241.07,26040
10217,"Hurricane","Turkey",8,12078258.36,43673
10223,"Earthquake","Turkey",8,5534920.33,27067
10246,"Drought","Italy",8,2189071.15,40072
10254,"Drought","Philippines",8,3751306.6,46691
10277,"Hurricane","Italy",8,10098720.63,39206
10291,"Wildfire","Italy",8,3710944.28,46568
10297,"Landslide","Indonesia",8,10522506.9,43997
10302,"Wildfire","USA",8,9853281.58,38300
10303,"Earthquake","Chile",8,7039976.28,39388
10307,"Flood","India",8,2205455.63,39011
10349,"Earthquake","Japan",8,2637199.11,35243
10360,"Earthquake","Indonesia",8,9469265.2,42158
10368,"Flood","Japan",8,4541130.2,35128
10372,"Drought","Turkey",8,7868013.71,35927
10384,"Flood","Japan",8,8074449.31,44348
10395,"Volcanic Eruption","Indonesia",8,2240441.06,41039
10408,"Landslide","Indonesia",8,5384147.26,30751
10428,"Landslide","USA",8,3444688.8,33015
10430,"Hurricane","India",8,5843325.26,48583
10431,"Earthquake","Italy",8,9286089.51,47581
10433,"Landslide","Japan",8,9497109.83,62950
10440,"Wildfire","Chile",8,12297718.05,43641
10444,"Earthquake","Turkey",8,2503218.97,36476
10472,"Wildfire","Turkey",8,5321180.42,35267
10477,"Earthquake","Turkey",8,11947652.13,42274
10488,"Hurricane","Turkey",8,7651216.21,49495
10489,"Flood","Indonesia",8,4026067.78,28856
10493,"Volcanic Eruption","Philippines",8,13317014.84,48249
10497,"Volcanic Eruption","USA",8,3111186.87,31643
10506,"Landslide","Chile",8,9827173.07,52720
10533,"Landslide","Indonesia",8,14905039.32,49723
10551,"Flood","Italy",8,7075706.0,38891
10556,"Drought","Japan",8,6147493.37,42623
10574,"Volcanic Eruption","Chile",8,9001296.88,30198
10577,"Drought","Italy",8,3253033.81,39671
10584,"Earthquake","Philippines",8,5950250.44,45574
10587,"Drought","Japan",8,10422981.99,54406
10588,"Drought","Japan",8,6402286.56,40823
10598,"Flood","USA",8,11401644.69,43240
10605,"Flood","Indonesia",8,10426451.89,41985
10611,"Wildfire","Chile",8,6698215.84,57852
10615,"Wildfire","Japan",8,6726786.77,32179
10620,"Volcanic Eruption","USA",8,10234996.65,37325
10623,"Volcanic Eruption","Japan",8,7303004.42,44903
10626,"Earthquake","Chile",8,5574106.94,34729
10636,"Landslide","Italy",8,5920722.15,47127
10641,"Earthquake","Indonesia",8,6736291.28,42757
10642,"Earthquake","USA",8,12408682.46,42901
10664,"Flood","Japan",8,7005157.36,44147
10667,"Landslide","India",8,5291531.91,34735
10674,"Landslide","USA",8,16651787.66,56131
10680,"Volcanic Eruption","Italy",8,8266308.73,53237
10706,"Landslide","Turkey",8,4247957.0,32720
10709,"Volcanic Eruption","Japan",8,3211857.67,29842
10737,"Hurricane","Italy",8,10891801.99,41018
10741,"Wildfire","Indonesia",8,4971616.59,31093
10756,"Earthquake","Turkey",8,6516297.15,35675
10777,"Volcanic Eruption","Indonesia",8,11920752.65,48286
10780,"Volcanic Eruption","Indonesia",8,10809939.58,38750
10790,"Wildfire","Chile",8,4385502.49,24526
10796,"Flood","Turkey",8,5146535.47,39599
10800,"Wildfire","Chile",8,2919743.31,40941
10803,"Earthquake","Japan",8,5671723.36,32606
10804,"Wildfire","Italy",8,3656594.79,35350
10806,"Earthquake","Philippines",8,12367112.51,47025
10807,"Flood","USA",8,12167756.69,49360
10830,"Flood","Philippines",8,11230358.76,47790
10836,"Landslide","Indonesia",8,6596766.78,31524
10837,"Earthquake","Japan",8,3020161.78,33066
10840,"Drought","Italy",8,4937919.84,35591
10853,"Landslide","Indonesia",8,4687991.35,36108
10854,"Landslide","Turkey",8,5530477.41,41365
10863,"Landslide","India",8,11499069.98,44831
10889,"Landslide","Turkey",8,8744500.4,31287
10891,"Earthquake","Italy",8,4629638.63,48717
10898,"Volcanic Eruption","USA",8,4304461.21,44887
10906,"Wildfire","Indonesia",8,4222339.15,33342
10916,"Hurricane","Philippines",8,4932813.28,35133
10921,"Drought","USA",8,9553454.45,42730
10933,"Drought","Italy",8,9543247.56,45314
10974,"Hurricane","USA",8,2438704.6,29601
10994,"Hurricane","India",8,10029299.98,37064
10998,"Landslide","Philippines",8,8282773.72,35581
11003,"Wildfire","USA",8,2688896.34,29623
11022,"Earthquake","Philippines",8,5739713.16,31547
11027,"Earthquake","Indonesia",8,10779134.31,43657
11030,"Landslide","India",8,8233196.44,36758
11033,"Earthquake","Philippines",8,6341163.97,27009
11041,"Flood","Philippines",8,6995746.44,30736
11050,"Flood","Chile",8,13314101.56,46107
11076,"Earthquake","Turkey",8,5521180.5,41064
11079,"Landslide","Italy",8,7260458.28,27929
11086,"Drought","Indonesia",8,12103537.14,45577
11113,"Volcanic Eruption","Indonesia",8,5267137.05,38427
11115,"Landslide","Chile",8,11022242.34,41194
11119,"Earthquake","Turkey",8,11622098.42,42244
11123,"Drought","USA",8,8348457.52,45624
11128,"Volcanic Eruption","India",8,9075777.87,30910
11138,"Hurricane","Philippines",8,4013173.93,25926
11184,"Wildfire","Turkey",8,2099063.91,38058
11189,"Drought","USA",8,6971566.34,35409
11210,"Earthquake","USA",8,6305790.75,38743
11233,"Hurricane","Chile",8,8378906.92,33339
11239,"Wildfire","India",8,6554736.26,47311
11245,"Drought","USA",8,7786122.59,34053
11249,"Flood","Italy",8,10037154.06,42022
11254,"Wildfire","India",8,5007124.88,34353
11263,"Flood","USA",8,4325092.68,40461
11278,"Drought","Philippines",8,9686205.72,41749
11281,"Volcanic Eruption","Philippines",8,6144884.71,34339
11288,"Hurricane","India",8,8648678.14,39365
11290,"Wildfire","Indonesia",8,9906857.28,45302
11300,"Volcanic Eruption","India",8,3917813.86,27648
11315,"Drought","Indonesia",8,8602969.75,44466
11322,"Hurricane","Philippines",8,10940596.26,45126
11328,"Hurricane","Philippines",8,6531752.35,34725
11329,"Flood","India",8,6177741.46,35287
11330,"Volcanic Eruption","Italy",8,6074609.53,50612
11337,"Flood","Indonesia",8,12202797.03,52858
11352,"Wildfire","India",8,2924074.18,52012
11361,"Drought","Japan",8,4883490.51,34254
11365,"Drought","Indonesia",8,3360081.72,42020
11367,"Drought","Philippines",8,4063381.57,51806
11374,"Hurricane","Turkey",8,7459324.58,37314
11375,"Flood","Italy",8,12651666.27,49524
11390,"Hurricane","Philippines",8,11862260.55,48883
11400,"Hurricane","Japan",8,10271910.54,51259
11410,"Wildfire","Chile",8,3958045.41,32402
11447,"Drought","Indonesia",8,7634390.85,40602
11462,"Drought","Turkey",8,5797095.76,50096
11467,"Hurricane","Japan",8,9888310.64,54629
11500,"Drought","Italy",8,9582684.25,36352
11502,"Volcanic Eruption","USA",8,4460340.6,23871
11505,"Hurricane","USA",8,9296901.3,39291
11513,"Flood","Italy",8,5873842.04,48988
11515,"Earthquake","Philippines",8,12307194.34,47993
11536,"Landslide","Philippines",8,2347185.02,39963
11537,"Volcanic Eruption","Turkey",8,9578616.39,36422
11538,"Landslide","Indonesia",8,4379236.57,30171
11543,"Drought","Italy",8,8996043.88,53402
11559,"Drought","India",8,9995529.95,43391
11566,"Flood","Chile",8,9286173.81,43821
11568,"Volcanic Eruption","Japan",8,8774600.04,33871
11578,"Drought","Japan",8,2244421.62,31428
11591,"Flood","Italy",8,7220876.89,37626
11593,"Drought","Chile",8,10205799.18,45614
11602,"Hurricane","Indonesia",8,11186303.49,38632
11608,"Wildfire","Turkey",8,1877351.04,30034
11625,"Landslide","India",8,6649047.77,26634
11628,"Landslide","India",8,3347233.12,39752
11678,"Hurricane","Turkey",8,8786593.94,31103
11689,"Drought","Chile",8,4474059.9,56819
11690,"Drought","USA",8,10535577.21,44521
11699,"Flood","Indonesia",8,7084919.2,39958
11704,"Flood","USA",8,4091271.4,37347
11707,"Wildfire","Japan",8,8580465.26,36963
11718,"Drought","Turkey",8,4306148.68,39574
11721,"Landslide","Philippines",8,14836326.37,52942
11724,"Landslide","Chile",8,13847145.84,50739
11747,"Hurricane","Philippines",8,2356820.65,37405
11752,"Landslide","Turkey",8,4082506.36,34507
11766,"Earthquake","Indonesia",8,6674058.31,47761
11767,"Drought","Turkey",8,14278030.87,48835
11779,"Volcanic Eruption","Indonesia",8,5479300.2,28377
11786,"Volcanic Eruption","USA",8,13343047.19,55008
11802,"Drought","Japan",8,4675071.28,36219
11810,"Volcanic Eruption","Chile",8,1682122.04,31869
11837,"Volcanic Eruption","India",8,8623368.44,29937
11847,"Volcanic Eruption","Japan",8,10460715.6,43588
11851,"Hurricane","Italy",8,4442316.19,28325
11866,"Hurricane","Chile",8,4903084.94,36323
11871,"Wildfire","India",8,9124230.94,45424
11875,"Volcanic Eruption","India",8,12387904.77,41669
11878,"Earthquake","Turkey",8,4136233.44,45707
11909,"Landslide","Japan",8,11839452.08,49460
11913,"Hurricane","Italy",8,7563935.42,36537
11914,"Earthquake","Chile",8,4822124.83,33042
11920,"Earthquake","Philippines",8,2800564.47,39894
11941,"Earthquake","Indonesia",8,4039400.08,34054
11942,"Flood","Chile",8,7636347.94,43067
11943,"Flood","Japan",8,7940888.72,52136
11950,"Wildfire","Philippines",8,2875626.02,56419
11953,"Drought","Indonesia",8,6424375.56,40418
11993,"Wildfire","Philippines",8,2023020.4,38797
11998,"Volcanic Eruption","India",8,10116354.87,35735
11999,"Wildfire","Italy",8,9140223.26,42743
12002,"Landslide","Japan",8,3324480.06,51353
12004,"Volcanic Eruption","India",8,3680667.52,44059
12014,"Earthquake","India",8,9892247.46,38725
12025,"Flood","India",8,7523342.59,32999
12048,"Drought","Italy",8,7481567.38,49293
12061,"Drought","India",8,9528064.39,32000
12073,"Landslide","Japan",8,8877458.46,32214
12080,"Flood","Philippines",8,7579261.66,38093
12082,"Flood","USA",8,10696609.32,46647
12103,"Volcanic Eruption","Japan",8,4843823.63,46865
12107,"Wildfire","Philippines",8,2625732.32,34164
12123,"Wildfire","USA",8,4691745.02,38840
12126,"Wildfire","Italy",8,9833844.16,50567
12148,"Hurricane","Indonesia",8,4683628.38,45451
12153,"Wildfire","Japan",8,8805675.45,42845
12162,"Flood","USA",8,12872224.94,52305
12164,"Landslide","Indonesia",8,6342001.99,47981
12177,"Landslide","Chile",8,6509919.66,27371
12192,"Hurricane","India",8,8727487.08,34537
12205,"Volcanic Eruption","Italy",8,3445743.12,41277
12213,"Flood","Chile",8,10816670.33,49600
12214,"Hurricane","Italy",8,5870321.32,27452
12220,"Landslide","USA",8,7699616.33,26483
12262,"Earthquake","Turkey",8,7659523.36,51206
12263,"Landslide","Italy",8,3829496.41,51397
12287,"Volcanic Eruption","Indonesia",8,4557104.15,37366
12293,"Landslide","India",8,1730817.96,26545
12301,"Volcanic Eruption","Philippines",8,2007342.22,38645
12303,"Wildfire","Philippines",8,3344332.14,47005
12309,"Hurricane","Indonesia",8,10166861.25,39763
12322,"Wildfire","Philippines",8,7812231.39,52437
12325,"Hurricane","Indonesia",8,6659668.31,48066
12330,"Drought","Turkey",8,10372922.18,55214
12335,"Earthquake","Philippines",8,4827358.41,29517
12346,"Flood","India",8,3342070.87,46633
12351,"Drought","Italy",8,7127435.41,44349
12354,"Landslide","Turkey",8,3911620.84,44376
12363,"Hurricane","Philippines",8,4561060.07,33318
12374,"Landslide","India",8,10369167.05,52523
12403,"Wildfire","Japan",8,10052039.99,46633
12415,"Landslide","India",8,4468826.78,26010
12424,"Drought","Japan",8,2599488.02,31041
12428,"Landslide","Chile",8,8240040.93,33756
12458,"Earthquake","Turkey",8,7236641.59,32645
